 TIME                                   ,TotElec_30                              ,P_surplus1                              ,P_short1                                ,label                                   ,active_load_kW,P_from_grid_kW,P_to_grid_kW,PF,apparent_power,reactive_power
1.11E+02,5.30E+05,0.00E+00,5.48E+04,0.00E+00,147.2172,15.2138,0,0.9,163.5746717,71.30054636
1.12E+02,5.32E+05,0.00E+00,4.37E+04,0.00E+00,147.9146,12.1421,0,0.9,164.3495821,71.63832198
1.12E+02,5.35E+05,0.00E+00,1.53E+05,0.00E+00,148.6151,42.3888,0,0.9,165.1278886,71.97757793
1.13E+02,5.36E+05,0.00E+00,3.61E+05,0.00E+00,148.9066,100.3616,0,0.9,165.4518143,72.11877385
1.13E+02,5.35E+05,0.00E+00,4.56E+05,0.00E+00,148.5422,126.8023,0,0.9,165.0469043,71.94227768
1.14E+02,5.33E+05,0.00E+00,5.04E+05,0.00E+00,148.1341,140.0987,0,0.9,164.5934475,71.74462043
1.14E+02,5.38E+05,0.00E+00,5.33E+05,0.00E+00,149.4834,148.0793,0,0.9,166.0926846,72.39812274
1.15E+02,5.36E+05,0.00E+00,5.30E+05,0.00E+00,148.9185,147.2641,0,0.9,165.4649545,72.12450153
1.15E+02,5.40E+05,0.00E+00,5.34E+05,0.00E+00,150.102,148.4465,0,0.9,166.7800015,72.69771725
1.16E+02,5.11E+05,0.00E+00,5.06E+05,0.00E+00,141.872,140.619,0,0.9,157.6355511,68.7117437
1.16E+02,5.06E+05,0.00E+00,5.04E+05,0.00E+00,140.6395,140.0044,0,0.9,156.2660843,68.114807
1.17E+02,3.52E+05,0.00E+00,3.50E+05,0.00E+00,97.8077,97.2164,0,0.9,108.6751836,47.37041432
1.17E+02,3.47E+05,0.00E+00,3.43E+05,0.00E+00,96.4909,95.3681,0,0.9,107.2121156,46.73267774
1.18E+02,3.46E+05,0.00E+00,3.41E+05,0.00E+00,96.1761,94.7868,0,0.9,106.8623694,46.58022691
1.18E+02,3.45E+05,0.00E+00,3.40E+05,0.00E+00,95.9528,94.5625,0,0.9,106.6142203,46.47206123
1.19E+02,1.03E+05,0.00E+00,9.85E+04,0.00E+00,28.6315,27.3511,0,0.9,31.81272797,13.86684663
1.19E+02,9.39E+04,0.00E+00,9.01E+04,0.00E+00,26.0854,25.0261,0,0.9,28.98379982,12.63374544
1.20E+02,8.98E+04,0.00E+00,8.60E+04,0.00E+00,24.9509,23.8908,0,0.9,27.72317342,12.08425113
1.20E+02,8.75E+04,0.00E+00,8.29E+04,0.00E+00,24.319,23.0359,0,0.9,27.02107642,11.77821415
1.21E+02,1.04E+05,0.00E+00,9.74E+04,0.00E+00,28.989,27.0669,0,0.9,32.21002976,14.04002647
1.21E+02,1.07E+05,0.00E+00,9.48E+04,0.00E+00,29.7884,26.3397,0,0.9,33.09825642,14.42719549
1.22E+02,1.06E+05,0.00E+00,9.06E+04,0.00E+00,29.4518,25.1744,0,0.9,32.72417521,14.26413727
1.22E+02,1.06E+05,0.00E+00,8.97E+04,0.00E+00,29.3351,24.9282,0,0.9,32.59450164,14.20761387
1.23E+02,1.04E+05,0.00E+00,8.79E+04,0.00E+00,28.8808,24.4077,0,0.9,32.08983008,13.98763264
1.23E+02,1.03E+05,0.00E+00,8.69E+04,0.00E+00,28.61,24.1337,0,0.9,31.78888403,13.8564533
1.24E+02,1.02E+05,0.00E+00,8.57E+04,0.00E+00,28.2271,23.8118,0,0.9,31.36347367,13.67102122
1.24E+02,1.01E+05,0.00E+00,8.53E+04,0.00E+00,27.996,23.7059,0,0.9,31.10662249,13.55906239
1.25E+02,9.94E+04,0.00E+00,8.47E+04,0.00E+00,27.6171,23.5174,0,0.9,30.68565901,13.37556866
1.25E+02,9.88E+04,0.00E+00,8.50E+04,0.00E+00,27.4433,23.5988,0,0.9,30.49252353,13.29138286
1.26E+02,9.77E+04,0.00E+00,8.48E+04,0.00E+00,27.1333,23.5437,0,0.9,30.14815713,13.14127703
1.26E+02,9.71E+04,0.00E+00,8.51E+04,0.00E+00,26.9622,23.6273,0,0.9,29.95804096,13.05840731
1.27E+02,9.59E+04,0.00E+00,8.39E+04,0.00E+00,26.6427,23.3072,0,0.9,29.60300496,12.90365071
1.27E+02,9.53E+04,0.00E+00,8.24E+04,0.00E+00,26.47,22.8785,0,0.9,29.4110934,12.81999839
1.28E+02,2.43E+05,0.00E+00,2.29E+05,0.00E+00,67.6295,63.5893,0,0.9,75.14384462,32.75444249
1.28E+02,2.37E+05,0.00E+00,2.18E+05,0.00E+00,65.7353,60.6022,0,0.9,73.03926274,31.83707652
1.29E+02,2.93E+05,0.00E+00,2.54E+05,0.00E+00,81.4669,70.6657,0,0.9,90.51877619,39.45621979
1.29E+02,2.95E+05,0.00E+00,2.33E+05,0.00E+00,82.0509,64.7638,0,0.9,91.16767084,39.73906641
1.30E+02,4.78E+05,0.00E+00,4.05E+05,0.00E+00,132.6583,112.4955,0,0.9,147.3981059,64.24934482
1.30E+02,4.86E+05,0.00E+00,3.98E+05,0.00E+00,135.0513,110.5346,0,0.9,150.0570506,65.40835194
1.31E+02,4.92E+05,0.00E+00,3.84E+05,0.00E+00,136.6299,106.6156,0,0.9,151.810952,66.17285981
1.31E+02,4.93E+05,0.00E+00,3.72E+05,0.00E+00,136.8911,103.2888,0,0.9,152.1012036,66.29937759
1.32E+02,4.97E+05,0.00E+00,3.70E+05,0.00E+00,138.0112,102.7053,0,0.9,153.3457398,66.84185833
1.32E+02,5.00E+05,0.00E+00,3.66E+05,0.00E+00,138.8659,101.6103,0,0.9,154.2954965,67.25584769
1.33E+02,5.03E+05,0.00E+00,3.61E+05,0.00E+00,139.7746,100.2838,0,0.9,155.3051161,67.69593064
1.33E+02,5.06E+05,0.00E+00,3.57E+05,0.00E+00,140.5763,99.1789,0,0.9,156.1958984,68.08421366
1.34E+02,5.09E+05,0.00E+00,3.53E+05,0.00E+00,141.409,98.1733,0,0.9,157.1211409,68.48751749
1.34E+02,5.12E+05,0.00E+00,3.63E+05,0.00E+00,142.0835,100.7623,0,0.9,157.8705046,68.81415756
1.35E+02,5.14E+05,0.00E+00,3.88E+05,0.00E+00,142.6648,107.7019,0,0.9,158.5164292,69.0957096
1.35E+02,5.15E+05,0.00E+00,4.01E+05,0.00E+00,143.0683,111.3305,0,0.9,158.9648128,69.29115546
1.36E+02,5.16E+05,0.00E+00,4.07E+05,0.00E+00,143.4495,112.9329,0,0.9,159.3882985,69.4757486
1.36E+02,5.17E+05,0.00E+00,4.23E+05,0.00E+00,143.7337,117.6088,0,0.9,159.7041009,69.61340366
1.37E+02,5.55E+05,0.00E+00,4.86E+05,0.00E+00,154.2007,135.0064,0,0.9,171.3340884,74.6827977
1.37E+02,5.60E+05,0.00E+00,5.18E+05,0.00E+00,155.5231,143.8597,0,0.9,172.8034227,75.32326568
1.38E+02,5.64E+05,0.00E+00,5.49E+05,0.00E+00,156.6025,152.4724,0,0.9,174.0028129,75.84606771
1.38E+02,5.70E+05,0.00E+00,5.69E+05,0.00E+00,158.2339,158.0171,0,0.9,175.8154844,76.63619294
1.39E+02,5.69E+05,0.00E+00,5.68E+05,0.00E+00,157.9531,157.8153,0,0.9,175.503473,76.50019029
1.39E+02,5.76E+05,0.00E+00,5.76E+05,0.00E+00,160.0757,159.9379,0,0.9,177.8618733,77.52819315
1.40E+02,5.51E+05,0.00E+00,5.51E+05,0.00E+00,153.0379,152.9268,0,0.9,170.0420774,74.11962313
1.40E+02,5.51E+05,0.00E+00,5.51E+05,0.00E+00,153.1438,153.08,0,0.9,170.1597716,74.17092485
1.41E+02,5.49E+05,0.00E+00,5.49E+05,0.00E+00,152.5312,152.4775,0,0.9,169.4791114,73.87423198
1.41E+02,5.51E+05,0.00E+00,5.50E+05,0.00E+00,152.9446,152.8757,0,0.9,169.9384585,74.07445674
1.42E+02,5.51E+05,0.00E+00,5.51E+05,0.00E+00,153.1657,153.0993,0,0.9,170.1841139,74.18153542
1.42E+02,5.52E+05,0.00E+00,5.52E+05,0.00E+00,153.3667,153.3207,0,0.9,170.4074921,74.27890372
1.43E+02,9.77E+04,0.00E+00,9.76E+04,0.00E+00,27.1495,27.1136,0,0.9,30.16613999,13.14911557
1.43E+02,8.96E+04,0.00E+00,8.94E+04,0.00E+00,24.8782,24.8423,0,0.9,27.64239067,12.04903875
1.44E+02,8.60E+04,0.00E+00,8.59E+04,0.00E+00,23.888,23.8597,0,0.9,26.54219128,11.56947295
1.44E+02,8.35E+04,0.00E+00,8.35E+04,0.00E+00,23.204,23.1911,0,0.9,25.78226317,11.23822797
1.45E+02,1.00E+05,0.00E+00,1.00E+05,0.00E+00,27.9067,27.9014,0,0.9,31.00746243,13.51583952
1.45E+02,1.04E+05,0.00E+00,1.04E+05,0.00E+00,28.942,28.9368,0,0.9,32.15780653,14.01726289
1.46E+02,1.04E+05,0.00E+00,1.04E+05,0.00E+00,28.8689,28.8688,0,0.9,32.07660887,13.98186965
1.46E+02,1.04E+05,0.00E+00,1.04E+05,0.00E+00,28.8789,28.8789,0,0.9,32.08765274,13.98668356
1.47E+02,1.03E+05,0.00E+00,1.03E+05,0.00E+00,28.6095,28.6095,0,0.9,31.78829318,13.85619576
1.47E+02,1.03E+05,0.00E+00,1.03E+05,0.00E+00,28.4756,28.4756,0,0.9,31.63955276,13.79136131
1.48E+02,1.02E+05,0.00E+00,1.02E+05,0.00E+00,28.2251,28.2251,0,0.9,31.3612563,13.67005469
1.48E+02,1.01E+05,0.00E+00,1.01E+05,0.00E+00,28.0581,28.0554,0,0.9,31.17564076,13.58914676
1.49E+02,1.00E+05,0.00E+00,1.00E+05,0.00E+00,27.8013,27.7934,0,0.9,30.89027966,13.46476074
1.49E+02,9.99E+04,0.00E+00,9.99E+04,0.00E+00,27.7566,27.7437,0,0.9,30.84062759,13.4431179
1.50E+02,9.93E+04,0.00E+00,9.92E+04,0.00E+00,27.574,27.5611,0,0.9,30.63775513,13.35468785
1.50E+02,9.89E+04,0.00E+00,9.89E+04,0.00E+00,27.4668,27.459,0,0.9,30.51870479,13.302795
1.51E+02,9.81E+04,0.00E+00,9.81E+04,0.00E+00,27.2622,27.2595,0,0.9,30.29129379,13.20366885
1.51E+02,9.78E+04,0.00E+00,9.78E+04,0.00E+00,27.1713,27.1713,0,0.9,30.19033102,13.1596602
1.52E+02,9.75E+04,0.00E+00,9.61E+04,0.00E+00,27.0852,26.6814,0,0.9,30.09468616,13.11796957
1.52E+02,9.75E+04,0.00E+00,9.11E+04,0.00E+00,27.0934,25.3109,0,0.9,30.10375248,13.12192149
1.53E+02,2.54E+05,0.00E+00,2.29E+05,0.00E+00,70.4718,63.6343,0,0.9,78.30204323,34.13106935
1.53E+02,2.42E+05,0.00E+00,1.77E+05,0.00E+00,67.1182,49.2836,0,0.9,74.57573033,32.50680721
1.54E+02,3.89E+05,0.00E+00,2.77E+05,0.00E+00,107.9295,76.9189,0,0.9,119.9216134,52.27261942
1.54E+02,3.92E+05,0.00E+00,2.41E+05,0.00E+00,108.8401,67.0132,0,0.9,120.9334411,52.71366488
1.55E+02,3.99E+05,0.00E+00,2.06E+05,0.00E+00,110.9493,57.3197,0,0.9,123.2769526,53.73517784
1.55E+02,4.01E+05,0.00E+00,1.85E+05,0.00E+00,111.5238,51.4763,0,0.9,123.9152986,54.0134264
1.56E+02,5.70E+05,0.00E+00,3.48E+05,0.00E+00,158.2803,96.6552,0,0.9,175.8670553,76.65867215
1.56E+02,6.16E+05,0.00E+00,4.00E+05,0.00E+00,171.1394,111.1606,0,0.9,190.1548558,82.88657999
1.57E+02,6.34E+05,0.00E+00,4.46E+05,0.00E+00,176.0362,123.7869,0,0.9,195.5957654,85.2582175
1.57E+02,6.39E+05,0.00E+00,4.66E+05,0.00E+00,177.6059,129.322,0,0.9,197.3398601,86.01845076
1.58E+02,6.81E+05,0.00E+00,5.14E+05,0.00E+00,189.1271,142.8054,0,0.9,210.1412022,91.59842643
1.58E+02,5.69E+05,0.00E+00,4.08E+05,0.00E+00,158.113,113.2868,0,0.9,175.6811126,76.57762162
1.59E+02,5.65E+05,0.00E+00,4.01E+05,0.00E+00,157.0736,111.4756,0,0.9,174.5262253,76.0742179
1.59E+02,5.69E+05,0.00E+00,4.20E+05,0.00E+00,158.1921,116.5941,0,0.9,175.7689498,76.61590895
1.60E+02,5.72E+05,0.00E+00,4.55E+05,0.00E+00,158.9365,126.2668,0,0.9,176.5961117,76.97646046
1.60E+02,5.74E+05,0.00E+00,4.80E+05,0.00E+00,159.4956,133.2145,0,0.9,177.2173571,77.24725508
1.61E+02,5.80E+05,0.00E+00,5.02E+05,0.00E+00,161.1389,139.4319,0,0.9,179.0432619,78.04314853
1.61E+02,5.87E+05,0.00E+00,5.36E+05,0.00E+00,163.1784,148.7757,0,0.9,181.3093043,79.0308935
1.62E+02,5.86E+05,0.00E+00,5.70E+05,0.00E+00,162.6825,158.2664,0,0.9,180.758311,78.79072108
1.62E+02,5.93E+05,0.00E+00,5.93E+05,0.00E+00,164.7419,164.6837,0,0.9,183.0465262,79.78813096
1.63E+02,5.91E+05,0.00E+00,5.91E+05,0.00E+00,164.2567,164.1834,0,0.9,182.5074772,79.55316497
1.63E+02,5.92E+05,0.00E+00,5.92E+05,0.00E+00,164.5321,164.4372,0,0.9,182.8134981,79.68655638
1.64E+02,5.93E+05,0.00E+00,5.93E+05,0.00E+00,164.7433,164.6218,0,0.9,183.0481659,79.78884568
1.64E+02,6.00E+05,0.00E+00,6.00E+05,0.00E+00,166.7046,166.5526,0,0.9,185.2273087,80.73871203
1.65E+02,5.74E+05,0.00E+00,5.74E+05,0.00E+00,159.5007,159.3448,0,0.9,177.2229939,77.24971211
1.65E+02,5.72E+05,0.00E+00,5.72E+05,0.00E+00,159.0048,158.8716,0,0.9,176.6720195,77.0095479
1.66E+02,5.03E+05,0.00E+00,5.03E+05,0.00E+00,139.8312,139.6979,0,0.9,155.3679916,67.72333743
1.66E+02,5.02E+05,0.00E+00,5.02E+05,0.00E+00,139.5309,139.3748,0,0.9,155.0343865,67.57792235
1.67E+02,1.03E+05,0.00E+00,1.02E+05,0.00E+00,28.5644,28.3967,0,0.9,31.73823913,13.8343777
1.67E+02,9.41E+04,0.00E+00,9.35E+04,0.00E+00,26.1397,25.9719,0,0.9,29.04412413,12.6600402
1.68E+02,9.02E+04,0.00E+00,8.96E+04,0.00E+00,25.0639,24.896,0,0.9,27.84876674,12.13899599
1.68E+02,8.86E+04,0.00E+00,8.79E+04,0.00E+00,24.5982,24.4301,0,0.9,27.33132075,11.91344652
1.69E+02,1.00E+05,0.00E+00,9.96E+04,0.00E+00,27.8094,27.6794,0,0.9,30.89934037,13.46871021
1.69E+02,9.90E+04,0.00E+00,9.87E+04,0.00E+00,27.4889,27.4276,0,0.9,30.54321266,13.31347774
1.70E+02,9.64E+04,0.00E+00,9.62E+04,0.00E+00,26.7712,26.7354,0,0.9,29.74580633,12.96589638
1.70E+02,9.48E+04,0.00E+00,9.47E+04,0.00E+00,26.3471,26.3112,0,0.9,29.27452196,12.76046829
1.71E+02,9.34E+04,0.00E+00,9.32E+04,0.00E+00,25.9523,25.8908,0,0.9,28.83585887,12.56925948
1.71E+02,9.24E+04,0.00E+00,9.19E+04,0.00E+00,25.6537,25.523,0,0.9,28.50414733,12.42466977
1.72E+02,9.06E+04,0.00E+00,9.01E+04,0.00E+00,25.1742,25.0319,0,0.9,27.97138309,12.19244322
1.72E+02,8.97E+04,0.00E+00,8.94E+04,0.00E+00,24.9152,24.8265,0,0.9,27.68357555,12.06699082
1.73E+02,8.84E+04,0.00E+00,8.82E+04,0.00E+00,24.5443,24.498,0,0.9,27.27139312,11.88732467
1.73E+02,8.78E+04,0.00E+00,8.78E+04,0.00E+00,24.3914,24.3861,0,0.9,27.10151149,11.81327498
1.74E+02,8.61E+04,0.00E+00,8.61E+04,0.00E+00,23.9159,23.9159,0,0.9,26.57327557,11.58302228
1.74E+02,8.53E+04,0.00E+00,8.53E+04,0.00E+00,23.6885,23.6885,0,0.9,26.32054676,11.47286035
1.75E+02,8.41E+04,0.00E+00,8.41E+04,0.00E+00,23.3738,23.3738,0,0.9,25.97092686,11.32046456
1.75E+02,8.34E+04,0.00E+00,8.34E+04,0.00E+00,23.1625,23.1625,0,0.9,25.73606972,11.21809271
1.76E+02,1.08E+05,0.00E+00,1.04E+05,0.00E+00,30.1014,28.907,0,0.9,33.44597099,14.57876076
1.76E+02,9.91E+04,0.00E+00,8.02E+04,0.00E+00,27.5207,22.2648,0,0.9,30.57851219,13.32886445
1.77E+02,2.39E+05,0.00E+00,8.63E+04,0.00E+00,66.468,23.9734,0,0.9,73.8533749,32.19193978
1.77E+02,2.35E+05,1.80E+05,0.00E+00,0.00E+00,65.2033,0,50.1221,0.9,72.44812847,31.57940707
1.78E+02,3.85E+05,1.87E+05,0.00E+00,0.00E+00,106.874,0,51.8338,0.9,118.748864,51.76142977
1.78E+02,3.98E+05,2.75E+05,0.00E+00,0.00E+00,110.577,0,76.485,0.9,122.8633712,53.55490189
1.79E+02,4.91E+05,3.21E+05,0.00E+00,0.00E+00,136.3141,0,89.254,0.9,151.4600894,66.01992236
1.79E+02,5.00E+05,3.35E+05,0.00E+00,0.00E+00,138.7768,0,92.992,0.9,154.1963909,67.21264853
1.80E+02,5.02E+05,1.53E+05,0.00E+00,0.00E+00,139.5412,0,42.5325,0.9,155.0457838,67.58289034
1.80E+02,5.07E+05,8.46E+04,0.00E+00,0.00E+00,140.7054,0,23.5133,0.9,156.3393879,68.14675927
1.81E+02,5.11E+05,1.39E+05,0.00E+00,0.00E+00,141.9903,0,38.5892,0.9,157.767035,68.76905622
1.81E+02,5.15E+05,1.06E+05,0.00E+00,0.00E+00,143.065,0,29.4509,0.9,158.9611456,69.28955694
1.82E+02,5.19E+05,3.32E+04,0.00E+00,0.00E+00,144.0787,0,9.2245,0.9,160.087496,69.7805217
1.82E+02,5.21E+05,0.00E+00,6.55E+04,0.00E+00,144.6454,18.1833,0,0.9,160.7171642,70.05498773
1.83E+02,5.22E+05,0.00E+00,2.21E+05,0.00E+00,145.0537,61.3408,0,0.9,161.1707693,70.25270962
1.83E+02,5.22E+05,0.00E+00,3.11E+05,0.00E+00,144.8818,86.3103,0,0.9,160.9798006,70.16946826
1.84E+02,5.21E+05,0.00E+00,3.48E+05,0.00E+00,144.772,96.7302,0,0.9,160.8578121,70.11629471
1.84E+02,5.21E+05,0.00E+00,3.94E+05,0.00E+00,144.6366,109.5258,0,0.9,160.7073703,70.05071868
1.85E+02,5.20E+05,0.00E+00,4.42E+05,0.00E+00,144.4463,122.7843,0,0.9,160.4959092,69.95854491
1.85E+02,5.19E+05,0.00E+00,4.70E+05,0.00E+00,144.2689,130.4257,0,0.9,160.2988234,69.8726372
1.86E+02,5.18E+05,0.00E+00,4.87E+05,0.00E+00,143.9741,135.3266,0,0.9,159.9712124,69.72983486
1.86E+02,5.23E+05,0.00E+00,5.04E+05,0.00E+00,145.2728,140.0555,0,0.9,161.4141963,70.35881699
1.87E+02,5.21E+05,0.00E+00,5.04E+05,0.00E+00,144.7974,139.9553,0,0.9,160.8860201,70.1285903
1.87E+02,5.22E+05,0.00E+00,5.08E+05,0.00E+00,145.0658,140.9821,0,0.9,161.1842231,70.25857398
1.88E+02,4.96E+05,0.00E+00,4.85E+05,0.00E+00,137.6468,134.7048,0,0.9,152.9409307,66.66540614
1.88E+02,4.91E+05,0.00E+00,4.86E+05,0.00E+00,136.4585,134.9719,0,0.9,151.6206063,66.08989005
1.89E+02,3.39E+05,0.00E+00,3.35E+05,0.00E+00,94.117,93.0081,0,0.9,104.5744155,45.58293091
1.89E+02,3.34E+05,0.00E+00,3.31E+05,0.00E+00,92.7955,91.9088,0,0.9,103.1061008,44.94290739
1.90E+02,3.33E+05,0.00E+00,3.30E+05,0.00E+00,92.4955,91.5634,0,0.9,102.7727466,44.79760168
1.90E+02,3.32E+05,0.00E+00,3.28E+05,0.00E+00,92.2655,91.0199,0,0.9,102.5171725,44.68619949
1.91E+02,9.40E+04,0.00E+00,8.91E+04,0.00E+00,26.1057,24.7474,0,0.9,29.00636035,12.64357935
1.91E+02,8.49E+04,0.00E+00,8.03E+04,0.00E+00,23.5801,22.3101,0,0.9,26.20014222,11.42037722
1.92E+02,8.09E+04,0.00E+00,7.59E+04,0.00E+00,22.4775,21.0945,0,0.9,24.97500087,10.88635049
1.92E+02,7.87E+04,0.00E+00,7.15E+04,0.00E+00,21.8588,19.8569,0,0.9,24.2875177,10.58668352
1.93E+02,9.05E+04,0.00E+00,8.17E+04,0.00E+00,25.1416,22.6897,0,0.9,27.93513765,12.1766442
1.93E+02,8.98E+04,0.00E+00,8.09E+04,0.00E+00,24.9362,22.4826,0,0.9,27.70686447,12.07714223
1.94E+02,8.72E+04,0.00E+00,7.68E+04,0.00E+00,24.2274,21.3228,0,0.9,26.919359,11.73387655
1.94E+02,8.59E+04,0.00E+00,7.22E+04,0.00E+00,23.8583,20.0524,0,0.9,26.50920377,11.55509403
1.95E+02,8.45E+04,0.00E+00,6.92E+04,0.00E+00,23.4732,19.2151,0,0.9,26.08137752,11.36860889
1.95E+02,8.37E+04,0.00E+00,6.84E+04,0.00E+00,23.2467,18.9863,0,0.9,25.82971772,11.25891293
1.96E+02,8.18E+04,0.00E+00,6.69E+04,0.00E+00,22.7086,18.575,0,0.9,25.23181851,10.99829471
1.96E+02,8.08E+04,0.00E+00,6.68E+04,0.00E+00,22.442,18.5644,0,0.9,24.93558955,10.8691715
1.97E+02,7.94E+04,0.00E+00,6.70E+04,0.00E+00,22.0525,18.6241,0,0.9,24.50273348,10.68049391
1.97E+02,7.86E+04,0.00E+00,6.86E+04,0.00E+00,21.8403,19.0547,0,0.9,24.26697234,10.57772801
1.98E+02,7.70E+04,0.00E+00,6.97E+04,0.00E+00,21.3825,19.369,0,0.9,23.75828503,10.35599635
1.98E+02,7.61E+04,0.00E+00,7.11E+04,0.00E+00,21.1477,19.7552,0,0.9,23.49746084,10.24230572
1.99E+02,7.48E+04,0.00E+00,6.95E+04,0.00E+00,20.7658,19.3053,0,0.9,23.07315188,10.05735373
1.99E+02,7.41E+04,0.00E+00,6.48E+04,0.00E+00,20.5824,17.9871,0,0.9,22.86934306,9.968515529
2.00E+02,8.42E+04,0.00E+00,6.57E+04,0.00E+00,23.3922,18.2474,0,0.9,25.99129019,11.32934074
2.00E+02,1.06E+05,0.00E+00,6.28E+04,0.00E+00,29.3265,17.431,0,0.9,32.58503747,14.20348854
2.01E+02,2.21E+05,0.00E+00,1.79E+05,0.00E+00,61.2654,49.826,0,0.9,68.07267628,29.67219167
2.01E+02,2.21E+05,0.00E+00,1.52E+05,0.00E+00,61.4911,42.2587,0,0.9,68.32344948,29.78150118
2.02E+02,3.69E+05,0.00E+00,2.12E+05,0.00E+00,102.3715,58.85,0,0.9,113.7460672,49.58076122
2.02E+02,3.78E+05,0.00E+00,1.83E+05,0.00E+00,105.0834,50.7959,0,0.9,116.7593189,50.89420718
2.03E+02,4.76E+05,0.00E+00,2.69E+05,0.00E+00,132.2155,74.7896,0,0.9,146.9061324,64.03489852
2.03E+02,4.82E+05,0.00E+00,2.86E+05,0.00E+00,133.8741,79.4243,0,0.9,148.748945,64.83816191
2.04E+02,4.84E+05,0.00E+00,3.59E+05,0.00E+00,134.3434,99.6188,0,0.9,149.270449,65.06548023
2.04E+02,4.82E+05,0.00E+00,3.34E+05,0.00E+00,133.9484,92.7274,0,0.9,148.8315218,64.87415631
2.05E+02,4.92E+05,2.32E+05,0.00E+00,0.00E+00,136.5963,0,64.309,0.9,151.7736675,66.15660787
2.05E+02,5.00E+05,4.04E+05,0.00E+00,0.00E+00,138.9194,0,112.2733,0.9,154.3548637,67.28172524
2.06E+02,5.00E+05,2.53E+04,0.00E+00,0.00E+00,138.9762,0,7.0343,0.9,154.4179964,67.30924412
2.06E+02,5.02E+05,0.00E+00,2.07E+04,0.00E+00,139.4477,5.7392,0,0.9,154.9418576,67.53758994
2.07E+02,5.05E+05,0.00E+00,2.46E+04,0.00E+00,140.2281,6.8228,0,0.9,155.8089933,67.91556564
2.07E+02,5.08E+05,0.00E+00,8.46E+04,0.00E+00,140.9921,23.512,0,0.9,156.6578451,68.28557155
2.08E+02,5.10E+05,0.00E+00,2.15E+05,0.00E+00,141.5445,59.8526,0,0.9,157.2716374,68.55311741
2.08E+02,5.11E+05,0.00E+00,2.47E+05,0.00E+00,141.9899,68.5069,0,0.9,157.7665474,68.7688437
2.09E+02,5.12E+05,0.00E+00,1.53E+05,0.00E+00,142.2949,42.5011,0,0.9,158.1054245,68.91655679
2.09E+02,5.13E+05,0.00E+00,2.89E+05,0.00E+00,142.4613,80.2456,0,0.9,158.2903491,68.99716354
2.10E+02,5.12E+05,0.00E+00,4.76E+05,0.00E+00,142.1627,132.2264,0,0.9,157.9585896,68.85255293
2.10E+02,5.16E+05,0.00E+00,5.10E+05,0.00E+00,143.2499,141.7111,0,0.9,159.166512,69.37907408
2.11E+02,5.14E+05,0.00E+00,5.04E+05,0.00E+00,142.716,139.9688,0,0.9,158.5732848,69.12049236
2.11E+02,5.18E+05,0.00E+00,5.06E+05,0.00E+00,143.8294,140.4454,0,0.9,159.8104465,69.65975865
2.12E+02,4.88E+05,0.00E+00,4.75E+05,0.00E+00,135.6111,132.0346,0,0.9,150.678947,65.67943029
2.12E+02,4.84E+05,0.00E+00,4.72E+05,0.00E+00,134.5618,131.2379,0,0.9,149.513155,65.17127334
2.13E+02,3.33E+05,0.00E+00,3.22E+05,0.00E+00,92.5028,89.4951,0,0.9,102.7808843,44.80114879
2.13E+02,3.29E+05,0.00E+00,3.19E+05,0.00E+00,91.3299,88.7023,0,0.9,101.4777176,44.23311159
2.14E+02,3.28E+05,0.00E+00,3.20E+05,0.00E+00,91.0767,88.8299,0,0.9,101.1963548,44.11046839
2.14E+02,3.27E+05,0.00E+00,3.20E+05,0.00E+00,90.8849,89.0195,0,0.9,100.9832061,44.01755904
2.15E+02,9.18E+04,0.00E+00,8.67E+04,0.00E+00,25.5081,24.0849,0,0.9,28.34235308,12.35414529
2.15E+02,8.25E+04,0.00E+00,7.85E+04,0.00E+00,22.9082,21.7971,0,0.9,25.4535914,11.09496327
2.16E+02,7.85E+04,0.00E+00,7.48E+04,0.00E+00,21.8003,20.7779,0,0.9,24.22254846,10.55836409
2.16E+02,7.63E+04,0.00E+00,7.21E+04,0.00E+00,21.1925,20.0351,0,0.9,23.54722139,10.26399584
2.17E+02,8.85E+04,0.00E+00,8.43E+04,0.00E+00,24.5744,23.4165,0,0.9,27.30491401,11.90193608
2.17E+02,8.80E+04,0.00E+00,8.43E+04,0.00E+00,24.44,23.416,0,0.9,27.15560185,11.83685242
2.18E+02,8.61E+04,0.00E+00,8.16E+04,0.00E+00,23.9071,22.6587,0,0.9,26.56349982,11.57876113
2.18E+02,8.50E+04,0.00E+00,7.64E+04,0.00E+00,23.6167,21.2312,0,0.9,26.24081735,11.4381071
2.19E+02,8.43E+04,0.00E+00,7.57E+04,0.00E+00,23.4124,21.0259,0,0.9,26.01382732,11.33916444
2.19E+02,8.37E+04,0.00E+00,7.92E+04,0.00E+00,23.2572,22.0071,0,0.9,25.84138497,11.26399856
2.20E+02,8.23E+04,0.00E+00,7.94E+04,0.00E+00,22.8684,22.0443,0,0.9,25.40936845,11.07568693
2.20E+02,8.16E+04,0.00E+00,7.96E+04,0.00E+00,22.6697,22.1146,0,0.9,25.1885309,10.97942607
2.21E+02,8.07E+04,0.00E+00,7.89E+04,0.00E+00,22.4239,21.9137,0,0.9,24.91545879,10.8603967
2.21E+02,8.03E+04,0.00E+00,7.78E+04,0.00E+00,22.2949,21.605,0,0.9,24.77213423,10.79792297
